5.1	0	0	2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-11.364	0
5.2	0	0	2.41	0	-2.299	-1.124	-2.326	-5.814	-1.266	-10.227	0
5.3	0	0	0	0	-3.448	-1.124	-1.163	-4.651	-1.266	-10.227	0
5.4	0	0	1.205	0	-3.448	-1.124	-1.163	-6.977	-1.266	-11.364	0
5.5	0	0	1.205	0	-3.448	-1.124	-1.163	-6.977	-1.266	-10.227	0
5.6	0	0	0	0	-3.448	-1.124	-1.163	-5.814	-2.532	-9.091	0
5.7	0	0	0	0	-4.598	-1.124	-1.163	-8.14	-2.532	-10.227	-1.124
5.8	0	0	1.205	0	-3.448	-1.124	-2.326	-8.14	-2.532	-10.227	-1.124
5.9	0	0	0	0	-3.448	-1.124	-2.326	-8.14	-2.532	-10.227	-1.124
6	0	0	0	0	-4.598	-1.124	-1.163	-8.14	-2.532	-10.227	-1.124
6.1	0	0	0	0	-3.448	-1.124	-1.163	-8.14	-2.532	-10.227	-1.124
6.2	0	0	0	0	-4.598	-1.124	-1.163	-8.14	-2.532	-9.091	-1.124
6.3	0	0	1.205	0	-3.448	-1.124	-1.163	-9.302	-2.532	-10.227	-1.124
6.4	0	0	0	0	-4.598	-1.124	-1.163	-9.302	-2.532	-10.227	-1.124
6.5	0	0	0	0	-3.448	-1.124	-1.163	-8.14	-2.532	-9.091	-1.124
6.6	0	0	0	0	-3.448	-1.124	-1.163	-9.302	-2.532	-9.091	-1.124
6.7	0	0	0	0	-4.598	-1.124	-1.163	-9.302	-2.532	-9.091	-1.124
6.8	0	0	0	0	-3.448	-1.124	-1.163	-9.302	-2.532	-9.091	-1.124
6.9	0	0	1.205	0	-3.448	-1.124	-1.163	-9.302	-2.532	-10.227	-2.247
7	0	0	-1.205	0	-4.598	-1.124	-1.163	-9.302	-2.532	-9.091	-2.247
7.1	0	0	0	0	-3.448	-1.124	-1.163	-9.302	-2.532	-9.091	-2.247
7.2	0	0	0	0	-3.448	-1.124	-1.163	-9.302	-2.532	-9.091	-2.247
7.3	0	0	-1.205	0	-4.598	-1.124	-1.163	-9.302	-2.532	-9.091	-2.247
7.4	0	0	0	0	-3.448	-1.124	-1.163	-9.302	-2.532	-9.091	-2.247
7.5	0	0	0	0	-4.598	-1.124	-1.163	-9.302	-2.532	-9.091	-2.247
7.6	0	0	-1.205	0	-3.448	-1.124	-1.163	-9.302	-2.532	-9.091	-2.247
7.7	0	0	0	0	-3.448	-1.124	-1.163	-10.465	-2.532	-9.091	-2.247
7.8	0	0	0	0	-3.448	-1.124	-1.163	-10.465	-2.532	-9.091	-2.247
7.9	0	0	0	0	-3.448	-1.124	-1.163	-10.465	-2.532	-9.091	-2.247
8	0	0	-1.205	0	-4.598	-1.124	-1.163	-10.465	-2.532	-9.091	-2.247
8.1	0	0	0	0	-3.448	-1.124	-1.163	-10.465	-2.532	-9.091	-2.247
8.2	0	0	0	1.333	-3.448	-1.124	-1.163	-10.465	-2.532	-9.091	-2.247
8.3	0	0	0	1.333	-3.448	-1.124	-1.163	-10.465	-2.532	-9.091	-2.247
8.4	0	0	0	0	-3.448	-1.124	-1.163	-10.465	-2.532	-9.091	-2.247
8.5	0	0	0	0	-3.448	-1.124	-1.163	-10.465	-2.532	-9.091	-2.247
8.6	0	0	0	1.333	-3.448	-1.124	-1.163	-10.465	-2.532	-9.091	-2.247
8.7	0	0	0	1.333	-3.448	-1.124	-1.163	-10.465	-2.532	-9.091	-2.247
8.8	0	0	1.205	1.333	-2.299	-1.124	-1.163	-10.465	-2.532	-9.091	-2.247
8.9	0	0	0	1.333	-2.299	-1.124	-1.163	-10.465	-2.532	-9.091	-2.247
9	0	0	0	1.333	-2.299	-1.124	-1.163	-10.465	-2.532	-9.091	-2.247
9.1	0	0	1.205	1.333	-2.299	-1.124	-1.163	-10.465	-2.532	-9.091	-2.247
9.2	0	0	1.205	1.333	-2.299	-1.124	-1.163	-10.465	-2.532	-9.091	-2.247
9.3	0	0	1.205	1.333	-1.149	-1.124	-1.163	-10.465	-2.532	-9.091	-2.247
9.4	0	0	2.41	1.333	-1.149	-1.124	-1.163	-10.465	-1.266	-9.091	-2.247
9.5	0	0	2.41	1.333	-1.149	-1.124	-1.163	-10.465	-2.532	-9.091	-2.247
9.6	0	0	1.205	1.333	-2.299	-1.124	-1.163	-10.465	-1.266	-9.091	-2.247
9.7	0	0	2.41	1.333	-1.149	-1.124	-1.163	-10.465	-2.532	-9.091	-1.124
9.8	0	0	3.614	1.333	0	-1.124	-1.163	-9.302	-1.266	-9.091	-1.124
9.9	0	0	2.41	1.333	-1.149	-1.124	-1.163	-9.302	-1.266	-9.091	-1.124
10	0	0	2.41	1.333	-1.149	-1.124	-1.163	-9.302	-1.266	-9.091	-1.124
10.1	0	0	2.41	1.333	-1.149	-2.247	-1.163	-9.302	-1.266	-9.091	-1.124
10.2	0	0	3.614	1.333	0	-2.247	-1.163	-9.302	-1.266	-9.091	-1.124
10.3	0	0	2.41	1.333	-1.149	-1.124	-1.163	-9.302	-1.266	-7.955	-1.124
10.4	0	0	3.614	1.333	0	-1.124	-1.163	-9.302	-1.266	-7.955	-1.124
10.5	0	0	3.614	1.333	-1.149	-1.124	-1.163	-9.302	-1.266	-7.955	0
10.6	0	0	2.41	1.333	0	-1.124	-1.163	-9.302	-1.266	-7.955	0
10.7	0	0	3.614	1.333	0	-1.124	-1.163	-9.302	-1.266	-7.955	0
10.8	0	0	3.614	1.333	0	-1.124	-1.163	-8.14	-1.266	-7.955	0
10.9	0	0	3.614	1.333	0	-1.124	-1.163	-8.14	-1.266	-7.955	0
11	0	0	3.614	1.333	1.149	-1.124	-1.163	-8.14	-1.266	-7.955	0
11.1	0	0	3.614	1.333	1.149	-1.124	-1.163	-8.14	-1.266	-7.955	0
11.2	0	0	3.614	1.333	0	-1.124	-1.163	-8.14	-1.266	-7.955	0
11.3	0	0	3.614	1.333	1.149	-1.124	-1.163	-8.14	-1.266	-7.955	0
11.4	0	0	3.614	1.333	1.149	-1.124	-1.163	-8.14	-1.266	-7.955	0
11.5	0	0	3.614	1.333	1.149	-1.124	-1.163	-6.977	-1.266	-6.818	0
11.6	0	0	3.614	1.333	1.149	-1.124	-1.163	-6.977	-1.266	-7.955	0
11.7	0	0	4.819	1.333	2.299	-1.124	-1.163	-6.977	-1.266	-6.818	0
11.8	0	0	3.614	1.333	2.299	-1.124	-1.163	-5.814	-1.266	-6.818	1.124
11.9	0	0	3.614	1.333	2.299	-1.124	-1.163	-5.814	-1.266	-6.818	1.124
12	0	0	4.819	1.333	2.299	-1.124	-1.163	-5.814	-1.266	-5.682	1.124
12.1	0	0	4.819	2.667	2.299	-1.124	0	-4.651	-1.266	-5.682	1.124
12.2	0	0	4.819	2.667	2.299	-1.124	0	-4.651	-1.266	-5.682	2.247
12.3	0	1.429	4.819	2.667	3.448	-1.124	0	-4.651	-1.266	-4.545	2.247
12.4	0	1.429	6.024	2.667	3.448	0	0	-3.488	-1.266	-3.409	2.247
12.5	0	1.429	4.819	2.667	3.448	-1.124	-1.163	-2.326	-1.266	-3.409	3.371
12.6	0	1.429	6.024	2.667	4.598	-1.124	-1.163	-2.326	-1.266	-3.409	3.371
12.7	0	1.429	4.819	2.667	3.448	-1.124	-1.163	-1.163	-1.266	-1.136	4.494
12.8	0	1.429	6.024	2.667	3.448	-1.124	0	-1.163	-1.266	-1.136	4.494
12.9	0	1.429	6.024	2.667	5.747	-1.124	-1.163	-1.163	0	0	5.618
13	0	1.429	6.024	2.667	4.598	-1.124	0	0	0	1.136	5.618
13.1	0	1.429	6.024	2.667	4.598	-1.124	0	1.163	0	2.273	6.742
13.2	0	1.429	6.024	2.667	4.598	-1.124	-1.163	1.163	0	3.409	6.742
13.3	0	1.429	4.819	2.667	4.598	-1.124	0	2.326	0	3.409	7.865
13.4	0	1.429	6.024	2.667	5.747	-1.124	-1.163	2.326	0	4.545	7.865
13.5	0	1.429	6.024	2.667	5.747	-1.124	-1.163	2.326	0	5.682	7.865
13.6	0	1.429	4.819	2.667	4.598	-1.124	0	3.488	0	6.818	8.989
13.7	0	1.429	4.819	2.667	5.747	0	-1.163	3.488	0	7.955	8.989
13.8	0	1.429	6.024	2.667	5.747	-1.124	-1.163	4.651	0	9.091	8.989
13.9	0	1.429	4.819	2.667	5.747	-1.124	-1.163	3.488	0	9.091	8.989
14	0	1.429	4.819	1.333	5.747	-1.124	-1.163	4.651	0	10.227	10.112
14.1	0	1.429	4.819	2.667	6.897	-1.124	-1.163	5.814	0	11.364	10.112
14.2	0	1.429	3.614	1.333	5.747	0	-1.163	5.814	1.266	11.364	10.112
14.3	0	1.429	4.819	1.333	5.747	-1.124	0	5.814	1.266	12.5	10.112
14.4	0	1.429	4.819	2.667	6.897	-1.124	-1.163	6.977	1.266	13.636	11.236
14.5	0	1.429	3.614	2.667	5.747	-1.124	-1.163	6.977	1.266	13.636	11.236
14.6	0	1.429	3.614	2.667	5.747	0	0	6.977	1.266	13.636	11.236
14.7	0	1.429	4.819	2.667	6.897	0	0	6.977	1.266	14.773	11.236
14.8	0	1.429	4.819	2.667	6.897	0	0	8.14	1.266	15.909	11.236
14.9	0	1.429	3.614	2.667	4.598	0	0	6.977	1.266	13.636	11.236
15	0	1.429	4.819	2.667	6.897	-1.124	0	6.977	1.266	14.773	12.36
15.1	0	1.429	4.819	2.667	6.897	0	-1.163	9.302	1.266	17.045	12.36
15.2	0	1.429	3.614	1.333	4.598	-1.124	0	6.977	1.266	13.636	12.36
15.3	0	1.429	4.819	1.333	5.747	-1.124	-1.163	6.977	1.266	13.636	12.36
15.4	0	1.429	4.819	2.667	5.747	-1.124	0	9.302	1.266	15.909	12.36
15.5	0	1.429	3.614	1.333	4.598	-1.124	0	5.814	1.266	11.364	11.236
15.6	0	1.429	3.614	2.667	5.747	0	0	5.814	1.266	11.364	11.236
15.7	0	1.429	4.819	2.667	5.747	-1.124	0	8.14	1.266	13.636	12.36
15.8	0	1.429	3.614	1.333	3.448	-1.124	0	5.814	1.266	9.091	11.236
15.9	0	1.429	2.41	1.333	4.598	-1.124	0	5.814	1.266	10.227	11.236
16	0	1.429	4.819	1.333	5.747	-1.124	0	6.977	1.266	10.227	11.236
16.1	0	1.429	2.41	1.333	2.299	-1.124	0	5.814	1.266	7.955	11.236
16.2	0	1.429	2.41	1.333	3.448	-1.124	0	5.814	1.266	7.955	10.112
16.3	0	1.429	4.819	1.333	5.747	-1.124	0	6.977	1.266	7.955	10.112
16.4	0	1.429	1.205	1.333	2.299	-1.124	0	4.651	1.266	5.682	10.112
16.5	0	1.429	2.41	1.333	3.448	-1.124	0	4.651	1.266	5.682	10.112
16.6	0	1.429	3.614	1.333	4.598	-1.124	0	5.814	1.266	5.682	10.112
16.7	0	1.429	2.41	1.333	3.448	-1.124	0	4.651	1.266	3.409	10.112
16.8	0	1.429	2.41	1.333	3.448	-1.124	0	4.651	1.266	3.409	10.112
16.9	1	1.429	2.41	1.333	3.448	0	0	4.651	1.266	3.409	10.112
17	0	1.429	1.205	1.333	2.299	-1.124	0	3.488	1.266	1.136	8.989
17.1	0	1.429	1.205	1.333	3.448	-1.124	0	3.488	1.266	1.136	10.112
17.2	0	1.429	2.41	1.333	3.448	0	0	3.488	1.266	1.136	10.112
17.3	0	1.429	1.205	1.333	2.299	0	0	2.326	1.266	-1.136	8.989
17.4	0	1.429	1.205	1.333	2.299	0	0	3.488	1.266	-1.136	8.989
17.5	0	1.429	3.614	1.333	3.448	0	0	3.488	1.266	-1.136	8.989
17.6	0	1.429	1.205	1.333	2.299	0	0	2.326	1.266	-3.409	8.989
17.7	0	1.429	2.41	1.333	3.448	0	0	2.326	1.266	-3.409	8.989
17.8	0	1.429	1.205	1.333	2.299	0	0	2.326	1.266	-3.409	8.989
17.9	0	1.429	2.41	1.333	2.299	0	0	2.326	1.266	-5.682	7.865
18	0	1.429	2.41	1.333	2.299	0	0	2.326	1.266	-5.682	7.865
18.1	0	1.429	1.205	1.333	2.299	0	0	2.326	1.266	-5.682	7.865
18.2	0	1.429	1.205	1.333	1.149	0	0	1.163	1.266	-7.955	7.865
18.3	0	1.429	2.41	1.333	2.299	0	0	1.163	1.266	-6.818	7.865
18.4	0	1.429	2.41	1.333	3.448	0	0	1.163	0	-7.955	7.865
18.5	0	1.429	1.205	1.333	1.149	0	0	0	0	-10.227	6.742
18.6	0	1.429	2.41	1.333	2.299	0	0	1.163	0	-9.091	6.742
18.7	0	1.429	2.41	1.333	2.299	0	0	2.326	0	-9.091	6.742
18.8	0	1.429	1.205	1.333	0	0	0	0	0	-11.364	6.742
18.9	0	1.429	1.205	1.333	1.149	0	0	0	0	-11.364	6.742
19	0	1.429	2.41	1.333	2.299	0	0	0	0	-10.227	5.618
19.1	0	1.429	1.205	1.333	0	0	0	0	0	-11.364	5.618
19.2	0	1.429	1.205	1.333	1.149	-1.124	0	0	0	-11.364	5.618
19.3	0	1.429	2.41	1.333	1.149	0	0	0	0	-11.364	5.618
19.4	0	1.429	1.205	1.333	0	0	0	-1.163	0	-12.5	5.618
19.5	0	1.429	1.205	1.333	1.149	-1.124	0	0	0	-11.364	5.618
19.6	0	1.429	2.41	1.333	1.149	0	0	-1.163	0	-11.364	4.494
19.7	0	1.429	0	1.333	0	-1.124	-1.163	-1.163	0	-11.364	4.494
19.8	0	1.429	0	1.333	0	-1.124	-1.163	-1.163	0	-10.227	4.494
19.9	0	1.429	1.205	1.333	1.149	-1.124	-1.163	0	0	-10.227	4.494
20	0	1.429	0	1.333	0	-1.124	0	-1.163	0	-10.227	4.494
20.1	0	1.429	0	1.333	0	-1.124	0	-1.163	0	-10.227	4.494
20.2	0	1.429	1.205	1.333	0	-1.124	-1.163	-1.163	0	-10.227	4.494
20.3	0	1.429	0	1.333	0	-1.124	0	-1.163	0	-10.227	3.371
20.4	0	1.429	0	1.333	-1.149	-1.124	-1.163	-2.326	0	-10.227	3.371
20.5	0	1.429	0	1.333	0	-1.124	-1.163	-2.326	0	-10.227	3.371
20.6	0	1.429	0	1.333	0	-1.124	-1.163	-2.326	0	-10.227	3.371
20.7	0	1.429	-1.205	1.333	-1.149	-1.124	0	-2.326	0	-10.227	3.371
20.8	0	1.429	0	1.333	0	-1.124	0	-2.326	0	-10.227	3.371
20.9	0	1.429	0	1.333	0	-1.124	-1.163	-2.326	0	-10.227	2.247
21	0	1.429	-1.205	1.333	-1.149	-1.124	0	-2.326	-1.266	-10.227	2.247
21.1	0	0	-1.205	0	0	-1.124	-1.163	-3.488	-1.266	-10.227	2.247
21.2	0	0	-1.205	1.333	-1.149	-1.124	0	-2.326	-1.266	-9.091	2.247
21.3	0	0	-1.205	1.333	-1.149	-1.124	0	-2.326	-1.266	-9.091	2.247
21.4	0	0	-1.205	1.333	-1.149	-1.124	0	-3.488	-1.266	-10.227	2.247
21.5	0	0	-1.205	1.333	-1.149	-1.124	0	-3.488	-1.266	-10.227	2.247
21.6	0	0	-1.205	0	-1.149	-1.124	0	-2.326	-1.266	-9.091	2.247
21.7	0	0	-2.41	1.333	-2.299	-1.124	0	-3.488	-1.266	-10.227	1.124
21.8	0	0	-1.205	0	-1.149	-1.124	0	-3.488	-1.266	-10.227	2.247
21.9	0	0	-1.205	1.333	-1.149	-1.124	0	-3.488	-1.266	-9.091	2.247
22	0	0	-2.41	0	-2.299	-1.124	0	-4.651	-1.266	-10.227	1.124
22.1	0	0	-2.41	0	-2.299	-1.124	0	-4.651	-1.266	-9.091	1.124
22.2	0	0	-1.205	1.333	-1.149	-1.124	0	-3.488	-1.266	-9.091	1.124
22.3	0	0	-2.41	0	-2.299	-1.124	0	-4.651	-1.266	-10.227	1.124
22.4	0	0	-2.41	0	-2.299	-1.124	0	-4.651	-1.266	-10.227	1.124
22.5	0	0	-1.205	0	-1.149	-1.124	0	-4.651	-1.266	-9.091	1.124
22.6	0	0	-2.41	0	-2.299	-1.124	0	-4.651	-1.266	-9.091	1.124
22.7	0	0	-3.614	0	-2.299	-1.124	-1.163	-5.814	-1.266	-10.227	1.124
22.8	0	0	-2.41	0	-1.149	-1.124	0	-4.651	-1.266	-9.091	1.124
22.9	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	1.124
23	0	0	-3.614	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	1.124
23.1	0	0	-2.41	1.333	-1.149	-1.124	-1.163	-5.814	-1.266	-9.091	1.124
23.2	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	1.124
23.3	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	1.124
23.4	0	0	-2.41	0	-2.299	-1.124	-1.163	-4.651	-1.266	-9.091	2.247
23.5	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	2.247
23.6	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	2.247
23.7	0	0	-2.41	0	-2.299	-1.124	-1.163	-4.651	-1.266	-9.091	2.247
23.8	0	0	-2.41	0	-1.149	-1.124	-1.163	-4.651	-1.266	-9.091	2.247
23.9	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	2.247
24	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	2.247
24.1	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	2.247
24.2	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	2.247
24.3	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	2.247
24.4	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	3.371
24.5	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	2.247
24.6	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	2.247
24.7	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	2.247
24.8	0	0	-2.41	0	-1.149	-1.124	-1.163	-5.814	-1.266	-9.091	2.247
24.9	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	2.247
25	0	0	-2.41	0	-1.149	-1.124	-1.163	-5.814	-1.266	-7.955	2.247
25.1	0	0	-2.41	0	-1.149	-1.124	-1.163	-5.814	-1.266	-7.955	2.247
25.2	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	2.247
25.3	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	2.247
25.4	0	0	-2.41	0	-1.149	-1.124	-1.163	-5.814	-1.266	-7.955	2.247
25.5	0	0	-3.614	0	-2.299	-1.124	-1.163	-5.814	-1.266	-9.091	2.247
25.6	0	0	-2.41	0	-1.149	-1.124	-1.163	-6.977	-2.532	-9.091	2.247
25.7	0	0	-2.41	0	-1.149	-1.124	-1.163	-4.651	-1.266	-7.955	2.247
25.8	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-1.266	-7.955	2.247
25.9	0	0	-2.41	0	-1.149	-1.124	-1.163	-5.814	-1.266	-7.955	2.247
26	0	0	-2.41	0	-1.149	-1.124	-1.163	-4.651	-1.266	-7.955	2.247
26.1	0	0	-2.41	0	-2.299	-1.124	-1.163	-5.814	-2.532	-7.955	2.247
26.2	0	0	-2.41	0	-1.149	-1.124	-1.163	-5.814	-1.266	-7.955	2.247
26.3	0	0	-2.41	0	-1.149	-1.124	-1.163	-4.651	-1.266	-7.955	2.247
26.4	0	0	-2.41	0	-1.149	-1.124	-1.163	-4.651	-1.266	-6.818	2.247
26.5	0	0	-2.41	0	-1.149	-1.124	-1.163	-5.814	-1.266	-7.955	2.247
26.6	0	0	-1.205	0	-1.149	-1.124	-1.163	-4.651	-1.266	-7.955	2.247
26.7	0	0	-1.205	0	0	-1.124	-1.163	-4.651	-1.266	-7.955	2.247
26.8	0	0	-1.205	0	-1.149	-1.124	-1.163	-5.814	-1.266	-7.955	2.247
26.9	0	0	-1.205	1.333	0	-1.124	-1.163	-4.651	-1.266	-7.955	2.247
27	0	0	-1.205	0	0	-1.124	-1.163	-4.651	-1.266	-6.818	2.247
27.1	0	0	-1.205	1.333	0	-1.124	-1.163	-4.651	-1.266	-7.955	1.124
27.2	0	0	-1.205	1.333	0	-1.124	-1.163	-4.651	-1.266	-9.091	1.124
27.3	0	0	-1.205	1.333	0	-1.124	-1.163	-4.651	-1.266	-7.955	1.124
27.4	0	0	-1.205	1.333	1.149	-1.124	-1.163	-4.651	-1.266	-9.091	1.124
27.5	0	-1.429	-1.205	1.333	0	-1.124	-1.163	-4.651	-1.266	-9.091	1.124
27.6	0	0	0	1.333	1.149	-1.124	-1.163	-4.651	-1.266	-7.955	1.124
27.7	0	0	0	1.333	1.149	-1.124	-1.163	-4.651	-1.266	-9.091	1.124
27.8	0	0	-1.205	1.333	0	-1.124	-1.163	-4.651	-1.266	-9.091	1.124
27.9	0	0	0	1.333	2.299	0	-1.163	-4.651	-1.266	-9.091	0
28	0	0	0	1.333	1.149	-1.124	-1.163	-4.651	-1.266	-9.091	0
28.1	0	-1.429	-1.205	1.333	0	-1.124	-1.163	-4.651	-1.266	-9.091	0
28.2	0	-1.429	0	1.333	2.299	-1.124	-1.163	-4.651	-1.266	-9.091	0
28.3	0	-1.429	-1.205	1.333	1.149	0	-1.163	-4.651	-1.266	-9.091	0
28.4	0	-1.429	0	1.333	1.149	-1.124	-1.163	-4.651	-1.266	-9.091	0
28.5	0	-1.429	0	1.333	1.149	-1.124	-1.163	-5.814	-1.266	-10.227	0
28.6	0	-1.429	0	1.333	2.299	0	-1.163	-4.651	-1.266	-10.227	0
28.7	0	-1.429	-1.205	1.333	1.149	-1.124	-1.163	-5.814	-1.266	-10.227	0
28.8	0	-1.429	-1.205	1.333	1.149	0	-1.163	-5.814	-1.266	-10.227	-1.124
28.9	0	-1.429	0	1.333	2.299	0	-1.163	-5.814	-1.266	-9.091	-1.124
29	0	-1.429	-1.205	1.333	1.149	0	-1.163	-5.814	-1.266	-10.227	-1.124
29.1	0	-1.429	-1.205	1.333	1.149	-1.124	-1.163	-6.977	-1.266	-10.227	-1.124
29.2	0	-1.429	0	1.333	2.299	0	-1.163	-6.977	-2.532	-10.227	-1.124
29.3	0	-1.429	0	1.333	1.149	0	-1.163	-5.814	-1.266	-9.091	-1.124
29.4	0	-1.429	-1.205	1.333	0	0	-1.163	-6.977	-2.532	-10.227	-1.124
29.5	0	-1.429	0	1.333	1.149	0	-1.163	-6.977	-1.266	-10.227	-1.124
29.6	0	-1.429	0	1.333	2.299	0	-1.163	-6.977	-1.266	-9.091	-1.124
29.7	0	-1.429	-1.205	1.333	0	-1.124	0	-6.977	-1.266	-10.227	-1.124
29.8	0	-1.429	0	1.333	2.299	-1.124	-1.163	-6.977	-1.266	-10.227	-2.247
29.9	0	-1.429	0	1.333	2.299	0	-1.163	-5.814	-1.266	-9.091	-1.124
30	0	-1.429	-1.205	1.333	0	-1.124	0	-6.977	-1.266	-10.227	-2.247
30.1	0	-1.429	-1.205	1.333	1.149	0	-1.163	-6.977	-1.266	-9.091	-2.247
30.2	0	-1.429	0	1.333	2.299	0	0	-6.977	-1.266	-9.091	-2.247
30.3	0	-1.429	-1.205	1.333	0	0	0	-6.977	-1.266	-9.091	-2.247
30.4	0	-1.429	-1.205	1.333	0	0	0	-6.977	-1.266	-9.091	-2.247
30.5	0	-1.429	-1.205	1.333	1.149	0	0	-6.977	-1.266	-9.091	-2.247
